product_id,price_date,product_price
2,2024-05-08,37.96
2,2024-05-15,88.40325000000001
2,2024-05-17,96.668
2,2024-05-18,112.45
2,2024-05-21,62.51700000000001
2,2024-05-23,90.07700000000001
2,2024-05-28,5.187
2,2024-05-30,61.841
2,2024-05-31,106.00200000000001
2,2024-06-01,98.77400000000002
2,2024-06-06,107.354
2,2024-06-10,54.795
2,2024-06-11,90.597
2,2024-06-12,67.66499999999999
2,2024-06-14,120.068
2,2024-06-18,65.286
2,2024-06-19,76.21575000000001
2,2024-06-21,11.011000000000001
2,2024-06-23,125.658
2,2024-06-27,112.489
2,2024-07-02,81.796
2,2024-07-04,92.04
2,2024-07-09,72.579
2,2024-07-12,7.41
2,2024-07-17,129.012
2,2024-07-19,80.84700000000001
2,2024-07-23,84.708
2,2024-07-24,52.767
2,2024-07-30,47.138
2,2024-07-31,73.502
2,2024-08-08,52.286
2,2024-08-11,80.17425000000001
2,2024-08-14,76.9665
2,2024-08-15,57.369
2,2024-08-21,72.215
2,2024-08-26,70.14800000000001
2,2024-08-29,45.617000000000004
2,2024-08-30,45.123000000000005
2,2024-09-01,101.53
2,2024-09-07,48.178000000000004
2,2024-09-08,70.10900000000001
2,2024-09-11,37.609
2,2024-09-17,89.648
2,2024-09-21,69.316
2,2024-09-22,15.548000000000002
2,2024-09-23,81.97800000000001
2,2024-09-24,89.25150000000001
2,2024-09-26,41.6
2,2024-09-29,95.19900000000001
2,2024-10-01,18.837
2,2024-10-03,19.201
2,2024-10-04,46.15
2,2024-10-06,109.88900000000001
2,2024-10-08,86.46300000000001
2,2024-10-09,51.532000000000004
2,2024-10-10,100.32100000000001
2,2024-10-12,69.86200000000001
2,2024-10-13,42.185
2,2024-10-21,41.314
2,2024-10-22,61.795500000000004
2,2024-10-24,22.568
2,2024-10-25,102.10200000000002
2,2024-10-26,39.338
2,2024-10-28,47.073
2,2024-10-30,106.14500000000001
2,2024-11-01,15.665000000000001
2,2024-11-06,88.972
2,2024-11-07,28.665000000000003
2,2024-11-09,15.756
2,2024-11-10,93.093
2,2024-11-13,121.23800000000001
2,2024-11-14,99.073
2,2024-11-15,1.7680000000000002
2,2024-11-17,55.497
2,2024-11-19,100.29500000000002
2,2024-11-21,60.242000000000004
2,2024-11-24,112.81400000000001
2,2024-11-26,128.869
2,2024-12-02,116.376
2,2024-12-03,18.746000000000002
2,2024-12-04,42.614000000000004
2,2024-12-10,66.963
2,2024-12-12,81.432
2,2024-12-13,121.56300000000002
2,2024-12-16,122.56400000000001
2,2024-12-18,17.589
2,2024-12-21,101.98500000000001
2,2024-12-24,34.814
2,2024-12-26,125.983
2,2024-12-31,96.447
2,2025-01-04,14.274000000000001
2,2025-01-08,18.343
2,2025-01-11,51.31425000000001
2,2025-01-13,55.978
2,2025-01-15,109.772
2,2025-01-16,24.024
2,2025-01-21,89.232
2,2025-01-22,66.846
2,2025-01-26,17.173000000000002
2,2025-01-27,68.172
2,2025-02-11,78.99449999999999
2,2025-02-16,89.60900000000001
2,2025-02-17,123.578
2,2025-02-21,12.012
2,2025-02-22,81.315
2,2025-03-04,116.14200000000001
2,2025-03-06,90.74
2,2025-03-09,13.286000000000001
2,2025-03-10,98.89099999999999
2,2025-03-12,57.148
2,2025-03-23,33.371
2,2025-03-24,24.323
2,2025-04-01,92.989
2,2025-04-03,31.81425
2,2025-04-07,72.345
3,2024-04-20,16.211000000000002
3,2024-04-21,54.960750000000004
3,2024-04-24,5.7330000000000005
3,2024-05-02,21.45
3,2024-05-05,52.845
3,2024-05-07,14.859
3,2024-05-10,20.878
3,2024-05-16,39.455000000000005
3,2024-05-18,110.63
3,2024-05-28,86.21925000000002
3,2024-05-30,68.211
3,2024-06-01,126.24300000000001
3,2024-06-04,95.771
3,2024-06-05,113.802
3,2024-06-06,92.04
3,2024-06-07,24.336
3,2024-06-09,42.04200000000001
3,2024-06-10,94.224
3,2024-06-11,102.089
3,2024-06-15,60.225750000000005
3,2024-06-21,9.659
3,2024-06-22,45.123000000000005
3,2024-06-28,113.841
3,2024-07-02,77.688
3,2024-07-03,30.524
3,2024-07-06,24.947000000000003
3,2024-07-08,34.398
3,2024-07-15,46.462
3,2024-07-23,42.549
3,2024-07-24,8.801
3,2024-07-25,109.82400000000001
3,2024-07-27,74.79225
3,2024-07-28,66.23175
3,2024-08-02,104.52000000000001
3,2024-08-04,45.214000000000006
3,2024-08-05,95.23800000000001
3,2024-08-08,80.483
3,2024-08-10,12.025
3,2024-08-13,125.112
3,2024-08-15,58.045
3,2024-08-17,6.63
3,2024-08-25,59.319
3,2024-08-27,110.04500000000002
3,2024-08-28,66.79400000000001
3,2024-09-01,96.551
3,2024-09-02,127.686
3,2024-09-07,95.966
3,2024-09-09,82.654
3,2024-09-17,58.99400000000001
3,2024-09-18,43.264
3,2024-09-19,77.57100000000001
3,2024-09-24,116.792
3,2024-09-25,7.202
3,2024-09-29,50.453
3,2024-10-01,85.04925000000001
3,2024-10-02,101.77700000000002
3,2024-10-04,82.39725000000001
3,2024-10-11,93.14500000000001
3,2024-10-16,71.41875
3,2024-10-19,75.153
3,2024-10-20,105.14399999999999
3,2024-10-25,81.63675
3,2024-10-27,60.079499999999996
3,2024-10-31,104.052
3,2024-11-01,58.278999999999996
3,2024-11-10,61.03500000000001
3,2024-11-12,124.826
3,2024-11-14,124.05900000000001
3,2024-11-15,8.437000000000001
3,2024-11-20,85.254
3,2024-11-25,91.533
3,2024-11-28,126.07400000000001
3,2024-12-01,94.562
3,2024-12-02,120.77000000000001
3,2024-12-04,49.751000000000005
3,2024-12-10,53.261
3,2024-12-11,80.08
3,2024-12-12,105.56
3,2024-12-13,66.09525000000001
3,2024-12-14,121.212
3,2024-12-18,12.090000000000002
3,2024-12-21,12.259
3,2024-12-25,23.998
3,2024-12-26,78.74100000000001
3,2024-12-27,7.228
3,2024-12-28,86.736
3,2024-12-31,127.63400000000001
3,2025-01-03,101.59500000000001
3,2025-01-04,127.66000000000001
3,2025-01-05,40.456
3,2025-01-08,111.34500000000001
3,2025-01-09,18.174
3,2025-01-10,125.99600000000001
3,2025-01-14,82.78725
3,2025-01-15,65.66624999999999
3,2025-01-16,19.63
3,2025-01-21,63.81700000000001
3,2025-01-22,72.007
3,2025-01-23,3.302
3,2025-01-24,70.04400000000001
3,2025-01-25,77.168
3,2025-01-26,89.388
3,2025-01-28,42.263
3,2025-01-31,61.632999999999996
3,2025-02-05,34.762
3,2025-02-06,7.709
3,2025-02-09,113.464
3,2025-02-13,77.40525000000001
3,2025-02-22,26.793
3,2025-02-25,72.215
3,2025-03-01,68.38000000000001
3,2025-03-03,2.821
3,2025-03-04,48.2235
3,2025-03-06,109.525
3,2025-03-12,96.005
3,2025-03-14,71.435
3,2025-03-17,73.632
3,2025-03-18,127.296
3,2025-03-19,82.316
3,2025-03-20,98.77400000000002
3,2025-03-23,55.05500000000001
3,2025-03-27,118.261
3,2025-03-30,96.94425000000001
3,2025-03-31,73.775
3,2025-04-03,73.35900000000001
3,2025-04-04,121.23800000000001
3,2025-04-07,9.620000000000001
4,2024-04-16,118.01400000000001
4,2024-04-19,7.9430000000000005
4,2024-04-24,16.276
4,2024-04-30,82.12100000000001
4,2024-05-01,129.662
4,2024-05-02,93.9705
4,2024-05-04,13.962000000000002
4,2024-05-06,80.288
4,2024-05-14,50.024
4,2024-05-18,62.38700000000001
4,2024-05-19,69.00075000000001
4,2024-05-20,113.919
4,2024-05-27,47.255
4,2024-05-28,47.45
4,2024-06-03,16.861
4,2024-06-05,70.96700000000001
4,2024-06-08,67.431
4,2024-06-10,107.081
4,2024-06-11,97.31475
4,2024-06-13,105.07900000000001
4,2024-06-16,125.723
4,2024-06-19,6.175
4,2024-06-22,127.30900000000001
4,2024-06-30,30.667
4,2024-07-04,31.421000000000003
4,2024-07-05,74.061
4,2024-07-06,92.001
4,2024-07-09,87.5745
4,2024-07-12,28.080000000000005
4,2024-07-14,22.308
4,2024-07-16,71.357
4,2024-07-18,9.477
4,2024-07-22,13.975
4,2024-07-27,30.316000000000003
4,2024-07-28,86.515
4,2024-08-01,28.587
4,2024-08-06,55.83500000000001
4,2024-08-07,2.3920000000000003
4,2024-08-08,73.07300000000001
4,2024-08-09,94.133
4,2024-08-15,92.07900000000001
4,2024-08-16,95.16000000000001
4,2024-08-17,21.645
4,2024-08-21,34.983000000000004
4,2024-08-22,69.199
4,2024-08-23,95.732
4,2024-08-25,80.002
4,2024-08-26,83.187
4,2024-08-28,12.519000000000002
4,2024-09-07,93.60000000000001
4,2024-09-08,38.155
4,2024-09-14,85.51400000000001
4,2024-09-22,93.60000000000001
4,2024-09-24,74.178
4,2024-09-30,37.076
4,2024-10-01,41.977000000000004
4,2024-10-03,75.894
4,2024-10-04,116.10300000000001
4,2024-10-05,60.684000000000005
4,2024-10-09,69.836
4,2024-10-16,66.677
4,2024-10-17,35.919
4,2024-10-24,39.585
4,2024-10-31,129.649
4,2024-11-11,49.4
4,2024-11-12,37.349000000000004
4,2024-11-13,111.47500000000001
4,2024-11-15,123.747
4,2024-11-16,81.107
4,2024-11-20,53.534
4,2024-11-21,72.566
4,2024-11-25,87.47700000000002
4,2024-11-27,49.153000000000006
4,2024-11-29,100.425
4,2024-12-07,80.834
4,2024-12-09,125.85300000000001
4,2024-12-13,108.693
4,2024-12-14,77.46375
4,2024-12-18,42.601000000000006
4,2024-12-24,94.133
4,2024-12-25,0.754
4,2024-12-26,50.24175
4,2024-12-28,50.16375000000001
4,2024-12-31,29.458000000000002
4,2025-01-06,70.772
4,2025-01-07,40.001
4,2025-01-10,4.862
4,2025-01-13,11.219000000000001
4,2025-01-17,96.382
4,2025-01-19,72.05250000000001
4,2025-01-21,80.25225
4,2025-01-24,57.785000000000004
4,2025-01-26,105.42999999999999
4,2025-02-06,24.557000000000002
4,2025-02-16,92.9565
4,2025-02-18,54.756
4,2025-02-24,2.769
4,2025-02-25,60.424
4,2025-03-04,55.25325000000001
4,2025-03-07,21.19
4,2025-03-08,37.557
4,2025-03-12,80.17425000000001
4,2025-03-19,59.943
4,2025-03-20,115.206
4,2025-03-23,30.082
4,2025-03-24,26.091
4,2025-03-26,97.929
4,2025-03-27,78.31200000000001
4,2025-03-31,89.57000000000001
4,2025-04-01,95.355
4,2025-04-03,94.991
4,2025-04-04,69.42
4,2025-04-07,109.68100000000001
4,2025-04-13,129.675
5,2024-04-15,15.834
5,2024-04-20,44.681
5,2024-04-21,58.929
5,2024-04-23,83.811
5,2024-04-26,88.93299999999999
5,2024-04-30,54.21000000000001
5,2024-05-02,82.485
5,2024-05-03,24.193
5,2024-05-07,102.44
5,2024-05-08,18.629
5,2024-05-11,76.87875
5,2024-05-16,25.909
5,2024-05-17,47.541000000000004
5,2024-05-19,123.08400000000002
5,2024-05-23,26.91
5,2024-05-24,57.993
5,2024-05-27,44.161
5,2024-05-28,23.828999999999997
5,2024-05-31,28.249000000000002
5,2024-06-01,97.318
5,2024-06-02,86.385
5,2024-06-03,21.723000000000003
5,2024-06-10,111.826
5,2024-06-11,88.218
5,2024-06-12,94.029
5,2024-06-13,37.83975
5,2024-06-14,70.837
5,2024-06-16,104.33800000000001
5,2024-06-20,5.226
5,2024-06-23,46.47825
5,2024-06-24,69.86200000000001
5,2024-06-27,69.849
5,2024-06-28,98.57900000000001
5,2024-06-30,29.393
5,2024-07-02,21.229
5,2024-07-06,31.226
5,2024-07-07,19.409
5,2024-07-08,123.799
5,2024-07-09,116.896
5,2024-07-12,28.366
5,2024-07-13,59.488
5,2024-07-14,41.782000000000004
5,2024-07-17,68.1135
5,2024-07-19,59.572500000000005
5,2024-07-20,23.075
5,2024-07-23,71.37
5,2024-07-24,92.24799999999999
5,2024-07-28,31.213000000000005
5,2024-07-29,62.816
5,2024-08-02,28.457
5,2024-08-08,115.765
5,2024-08-10,114.95900000000002
5,2024-08-16,44.85
5,2024-08-18,91.936
5,2024-08-20,16.783
5,2024-08-25,93.834
5,2024-08-26,123.383
5,2024-08-27,129.389
5,2024-08-29,55.185
5,2024-08-31,30.069
5,2024-09-08,27.963000000000005
5,2024-09-10,18.005
5,2024-09-16,94.146
5,2024-09-23,37.635
5,2024-09-26,122.694
5,2024-09-28,71.253
5,2024-09-30,78.61425
5,2024-10-02,96.304
5,2024-10-04,54.678000000000004
5,2024-10-10,65.221
5,2024-10-15,105.495
5,2024-10-17,16.744000000000003
5,2024-10-18,16.64
5,2024-10-25,23.725
5,2024-10-26,92.781
5,2024-10-28,61.580999999999996
5,2024-10-29,96.53800000000001
5,2024-10-30,59.631
5,2024-11-10,64.10300000000001
5,2024-11-12,63.791000000000004
5,2024-11-13,87.347
5,2024-11-17,62.348000000000006
5,2024-11-18,75.27974999999999
5,2024-11-24,87.43800000000002
5,2024-12-04,58.695
5,2024-12-05,114.69900000000001
5,2024-12-07,83.60300000000001
5,2024-12-08,119.78200000000001
5,2024-12-09,20.904
5,2024-12-10,92.508
5,2024-12-12,117.364
5,2024-12-14,95.00399999999999
5,2024-12-15,41.769000000000005
5,2024-12-17,56.764500000000005
5,2024-12-28,73.021
5,2025-01-01,115.17999999999999
5,2025-01-04,29.406000000000002
5,2025-01-05,19.799
5,2025-01-07,71.188
5,2025-01-08,20.943
5,2025-01-09,125.489
5,2025-01-11,8.918000000000001
5,2025-01-13,79.664
5,2025-01-15,84.31800000000001
5,2025-01-22,77.506
5,2025-01-23,85.10775000000001
5,2025-01-24,37.752
5,2025-01-26,4.901
5,2025-01-28,128.505
5,2025-01-30,98.73500000000001
5,2025-02-02,71.54549999999999
5,2025-02-03,112.086
5,2025-02-09,86.866
5,2025-02-13,11.934
5,2025-02-17,48.399
5,2025-02-20,24.778
5,2025-02-21,32.812
5,2025-02-22,47.073
5,2025-02-26,20.475
5,2025-03-01,7.670000000000001
5,2025-03-12,81.666
5,2025-03-17,79.82325
5,2025-03-18,10.881
5,2025-03-28,96.096
5,2025-03-30,100.15200000000002
5,2025-04-01,82.96600000000001
5,2025-04-04,6.162000000000001
5,2025-04-06,87.893
6,2024-04-15,37.284
6,2024-04-18,75.959
6,2024-04-20,54.157999999999994
6,2024-04-21,59.995
6,2024-04-30,108.03
6,2024-05-05,30.251
6,2024-05-06,116.61000000000001
6,2024-05-11,100.451
6,2024-05-12,32.136
6,2024-05-19,52.50375000000001
6,2024-05-20,126.33400000000002
6,2024-05-21,92.976
6,2024-05-23,91.52000000000001
6,2024-05-24,1.7810000000000001
6,2024-05-26,26.285999999999998
6,2024-05-27,17.641000000000002
6,2024-05-28,66.17
6,2024-06-01,20.371000000000002
6,2024-06-02,11.843
6,2024-06-03,124.34500000000001
6,2024-06-04,73.684
6,2024-06-07,112.177
6,2024-06-13,50.752
6,2024-06-29,104.78
6,2024-07-03,36.114000000000004
6,2024-07-06,26.845
6,2024-07-08,7.449000000000001
6,2024-07-09,19.578000000000003
6,2024-07-13,14.534
6,2024-07-15,60.541000000000004
6,2024-07-17,109.278
6,2024-07-18,56.095
6,2024-07-23,92.56649999999999
6,2024-08-01,125.515
6,2024-08-04,89.648
6,2024-08-13,47.216
6,2024-08-15,81.536
6,2024-08-16,40.885
6,2024-09-02,96.239
6,2024-09-04,51.337
6,2024-09-11,82.797
6,2024-09-19,31.694
6,2024-09-20,73.177
6,2024-10-01,122.239
6,2024-10-03,64.24600000000001
6,2024-10-06,81.289
6,2024-10-07,34.723
6,2024-10-08,82.004
6,2024-10-10,79.222
6,2024-10-11,46.995
6,2024-10-13,128.596
6,2024-10-17,66.248
6,2024-10-20,94.744
6,2024-10-21,126.62000000000002
6,2024-10-22,88.79325
6,2024-10-24,36.543
6,2024-10-29,113.581
6,2024-10-31,21.229
6,2024-11-01,52.623999999999995
6,2024-11-05,97.669
6,2024-11-06,89.856
6,2024-11-07,117.143
6,2024-11-10,13.988
6,2024-11-11,87.69149999999999
6,2024-11-14,33.527
6,2024-11-16,21.684
6,2024-11-17,93.2295
6,2024-11-18,57.902
6,2024-11-19,50.02725
6,2024-11-28,72.47500000000001
6,2024-12-01,92.703
6,2024-12-06,12.948000000000002
6,2024-12-10,29.7765
6,2024-12-11,82.875
6,2024-12-13,69.004
6,2024-12-15,46.514
6,2024-12-17,114.348
6,2024-12-18,63.882000000000005
6,2024-12-21,114.036
6,2024-12-23,32.331
6,2024-12-26,22.490000000000002
6,2024-12-27,37.31
6,2025-01-01,125.697
6,2025-01-03,44.941
6,2025-01-04,87.69149999999999
6,2025-01-05,1.326
6,2025-01-07,102.99900000000001
6,2025-01-09,24.472500000000004
6,2025-01-10,121.667
6,2025-01-13,106.82100000000001
6,2025-01-18,17.485
6,2025-01-20,108.589
6,2025-01-21,116.129
6,2025-01-22,74.893
6,2025-01-25,74.126
6,2025-01-26,35.893
6,2025-01-31,53.547
6,2025-02-06,84.18800000000002
6,2025-02-13,65.546
6,2025-02-16,71.838
6,2025-02-17,79.742
6,2025-02-18,35.269
6,2025-02-19,28.652
6,2025-02-21,70.265
6,2025-02-24,78.338
6,2025-02-28,51.324
6,2025-03-02,68.9
6,2025-03-04,69.82300000000001
6,2025-03-05,84.396
6,2025-03-06,72.82275
6,2025-03-10,68.83500000000001
6,2025-03-12,71.006
6,2025-03-14,50.713
6,2025-03-15,22.698
6,2025-03-18,71.77300000000001
6,2025-03-19,51.59700000000001
6,2025-03-20,84.24
6,2025-03-21,60.56700000000001
6,2025-03-23,51.197250000000004
6,2025-03-24,68.20125
6,2025-04-02,118.807
6,2025-04-04,121.043
6,2025-04-09,77.87325
7,2024-04-20,10.53
7,2024-04-21,62.273250000000004
7,2024-04-26,13.350999999999999
7,2024-04-27,114.218
7,2024-05-06,86.112
7,2024-05-08,48.204
7,2024-05-10,94.44500000000001
7,2024-05-15,54.613
7,2024-05-20,38.103
7,2024-05-21,49.764
7,2024-05-30,28.626
7,2024-06-02,5.174
7,2024-06-05,33.592
7,2024-06-12,3.4840000000000004
7,2024-06-19,65.35100000000001
7,2024-06-22,83.2
7,2024-06-28,57.1935
7,2024-07-01,95.49799999999999
7,2024-07-09,22.672000000000004
7,2024-07-18,107.95200000000001
7,2024-07-19,22.802
7,2024-07-21,84.37
7,2024-07-23,97.682
7,2024-07-24,94.89675
7,2024-07-27,28.197000000000003
7,2024-07-31,91.55250000000001
7,2024-08-04,109.56400000000001
7,2024-08-06,109.343
7,2024-08-07,89.869
7,2024-08-08,91.299
7,2024-08-09,53.176500000000004
7,2024-08-10,19.838
7,2024-08-11,45.522749999999995
7,2024-08-13,122.92800000000001
7,2024-08-14,91.494
7,2024-08-16,71.292
7,2024-08-17,63.257999999999996
7,2024-08-22,124.072
7,2024-08-27,101.036
7,2024-08-28,78.923
7,2024-09-07,128.06300000000002
7,2024-09-17,1.157
7,2024-09-19,83.19675000000001
7,2024-09-24,101.81599999999999
7,2024-09-29,107.393
7,2024-09-30,90.285
7,2024-10-02,87.1455
7,2024-10-03,17.290000000000003
7,2024-10-06,78.52650000000001
7,2024-10-08,127.08800000000001
7,2024-10-10,63.466
7,2024-10-11,34.5735
7,2024-10-13,14.222
7,2024-10-16,5.681
7,2024-10-18,97.825
7,2024-10-20,92.9565
7,2024-10-21,95.615
7,2024-11-05,96.95400000000001
7,2024-11-07,61.347
7,2024-11-09,67.483
7,2024-11-12,87.62
7,2024-11-13,75.309
7,2024-11-14,60.95700000000001
7,2024-11-17,69.615
7,2024-11-18,85.072
7,2024-11-20,98.73500000000001
7,2024-12-01,61.57125
7,2024-12-05,55.731
7,2024-12-12,108.147
7,2024-12-13,18.967
7,2024-12-16,115.96000000000001
7,2024-12-17,69.537
7,2024-12-21,45.214000000000006
7,2024-12-23,103.32400000000001
7,2024-12-29,84.32775
7,2025-01-01,47.437000000000005
7,2025-01-06,92.04
7,2025-01-08,80.67800000000001
7,2025-01-09,8.528
7,2025-01-10,3.25
7,2025-01-12,128.31
7,2025-01-15,92.677
7,2025-01-16,118.534
7,2025-01-18,2.639
7,2025-01-21,51.60675
7,2025-01-22,80.652
7,2025-01-23,66.443
7,2025-01-26,58.94200000000001
7,2025-02-03,98.033
7,2025-02-04,2.6260000000000003
7,2025-02-06,82.953
7,2025-02-16,120.133
7,2025-02-17,1.274
7,2025-02-18,111.254
7,2025-02-21,63.531
7,2025-02-26,45.006
7,2025-02-28,5.187
7,2025-03-02,61.243
7,2025-03-07,16.991
7,2025-03-08,96.512
7,2025-03-10,90.19725
7,2025-03-12,88.18875
7,2025-03-14,24.752
7,2025-03-17,87.399
7,2025-03-18,40.846000000000004
7,2025-03-24,12.48
7,2025-03-29,101.41300000000001
7,2025-04-03,90.56775
7,2025-04-04,89.03699999999999
7,2025-04-12,51.142
7,2025-04-13,98.33200000000001
8,2024-04-15,55.341
8,2024-04-16,59.761
8,2024-04-21,83.629
8,2024-04-22,77.688
8,2024-04-23,65.572
8,2024-04-29,33.813
8,2024-05-01,24.466
8,2024-05-06,112.151
8,2024-05-07,100.932
8,2024-05-18,123.357
8,2024-05-23,8.216000000000001
8,2024-05-24,33.995
8,2024-05-30,109.512
8,2024-05-31,90.415
8,2024-06-01,19.396
8,2024-06-11,129.272
8,2024-06-13,87.672
8,2024-06-16,119.093
8,2024-06-18,63.505
8,2024-06-19,58.239999999999995
8,2024-06-23,45.409
8,2024-06-27,86.88225
8,2024-06-29,3.042
8,2024-06-30,106.83400000000002
8,2024-07-01,15.73
8,2024-07-08,8.541
8,2024-07-09,55.69200000000001
8,2024-07-12,94.289
8,2024-07-13,66.807
8,2024-07-17,129.155
8,2024-07-21,20.774
8,2024-07-22,70.369
8,2024-07-23,23.075
8,2024-07-28,58.864000000000004
8,2024-07-29,88.647
8,2024-07-31,31.265
8,2024-08-04,9.048
8,2024-08-05,34.957
8,2024-08-06,57.681
8,2024-08-08,101.673
8,2024-08-11,48.15525000000001
8,2024-08-13,97.01249999999999
8,2024-08-21,53.443
8,2024-08-26,111.176
8,2024-08-27,41.912000000000006
8,2024-09-02,78.45825
8,2024-09-04,110.63
8,2024-09-07,43.329
8,2024-09-11,19.266000000000002
8,2024-09-17,106.28800000000001
8,2024-09-18,109.096
8,2024-09-22,111.59200000000001
8,2024-09-25,23.257
8,2024-09-28,88.55600000000001
8,2024-09-30,34.164
8,2024-10-02,54.989999999999995
8,2024-10-03,9.165000000000001
8,2024-10-05,84.292
8,2024-10-08,31.889000000000003
8,2024-10-09,54.509
8,2024-10-11,15.288
8,2024-10-12,117.611
8,2024-10-16,63.934000000000005
8,2024-10-19,72.293
8,2024-10-25,77.727
8,2024-10-26,49.413
8,2024-10-30,112.85300000000001
8,2024-10-31,50.02725
8,2024-11-01,76.986
8,2024-11-07,103.42800000000001
8,2024-11-10,1.6640000000000001
8,2024-11-12,118.989
8,2024-11-14,81.11025000000001
8,2024-11-16,99.85300000000001
8,2024-11-17,62.075
8,2024-12-02,58.123000000000005
8,2024-12-17,32.214
8,2024-12-21,49.361
8,2024-12-26,17.875
8,2024-12-27,11.687000000000001
8,2024-12-30,116.80499999999999
8,2024-12-31,3.042
8,2025-01-08,72.56925000000001
8,2025-01-10,64.779
8,2025-01-11,58.938750000000006
8,2025-01-19,42.991
8,2025-01-21,77.49300000000001
8,2025-01-23,125.385
8,2025-01-24,71.747
8,2025-01-25,38.025
8,2025-01-26,83.733
8,2025-01-27,128.31
8,2025-01-28,80.60000000000001
8,2025-01-29,25.064000000000004
8,2025-02-04,120.44500000000001
8,2025-02-06,89.011
8,2025-02-11,67.938
8,2025-02-14,62.647
8,2025-02-18,110.604
8,2025-02-25,82.147
8,2025-02-26,65.58500000000001
8,2025-03-01,48.6915
8,2025-03-03,40.403999999999996
8,2025-03-06,81.549
8,2025-03-10,105.11800000000001
8,2025-03-12,88.28625
8,2025-03-15,87.3405
8,2025-03-17,74.672
8,2025-03-18,84.22700000000002
8,2025-03-19,83.0505
8,2025-03-22,4.056
8,2025-03-25,115.648
8,2025-03-26,43.212
8,2025-03-27,68.60100000000001
8,2025-03-30,41.17100000000001
8,2025-04-01,92.39099999999999
8,2025-04-02,118.07900000000001
8,2025-04-04,9.607
8,2025-04-06,59.475
8,2025-04-09,38.3955
9,2024-04-21,21.203
9,2024-04-22,39.98800000000001
9,2024-04-26,85.67325000000001
9,2024-04-30,124.80000000000001
9,2024-05-01,54.574
9,2024-05-02,55.952
9,2024-05-03,117.70200000000001
9,2024-05-06,15.704
9,2024-05-07,38.948
9,2024-05-08,72.82275
